DATE,TIME,PI-501,FIC-502,TI-503,PI-511,FIC-512,TI-513,PI-521,FIC-522,TI-523,PI-585,FI-586,TI-587,PI-531,FIC-532,TI-533,PI-534,PI-541,FIC-542,TI-543,PI-551,FIC-552,TI-553,PI-588,TI-589,PI-105,TI-106,TIC-107,DPI-501,DPI-511,TI-570,PI-571,TIC-572,TIC-573A,TIC-573B,TIC-573C,TI-574,PI-575,DPI-576,TIC-577,TIC-578,TI-579A,TI-579B,TI-579C,TI-579D,TI-579E,TI-579F,TIC-580,PI-581,TI-582,TI-583,PI-584,PI-591,FI-592 Flow,FI-592 Vol.,FI-592 Flow Corr,TI-593,TIC-712,TI-713,TIC-X1,TI-108,PI-109,TIC-110,TIC-111,DPI-112,TIC-113,TI-114A,TI-114B,TI-114C,TI-114D,TI-114E,TI-114F,TIC-115,TIC-116,TI-117A,TI-117B,TI-117C,TI-117D,TI-117E,TI-117F,PI-118,TI-119A,TI-119B,TI-119C,TI-119D,TI-119E,TI-119F,TIC-120,TIC-121,TI-122A,TI-122B,TI-122C,TI-122D,TI-122E,TI-122F,TI-400,TI-410,PI-420,PI-421,FIC-423,TI-422,TIC-X2,PI-535,DPI-537,TIC-700,TI-701,TIC-702,TI-703,TI-704A,TI-704B,TI-704C,TI-705A,TI-705B,TI-705C,TI-705D,TI-705E,TI-705F,PI-706,TI-707,TI-708,TIC-X3,FEED CO (ppm),FEED O2 (%vol),PPE2 CO (ppm),PPE2 O2 (%vol),PPE2 FLM (%lel),BATH (C),BATH IN,Pump Rate,Valve Position,SP TIC-110,Pwr TIC-110,SP TIC-111,Pwr TIC-111,SP TIC-113,Pwr TIC-113,SP TIC-115,Pwr TIC-115,SP TIC-116,Pwr TIC-116,SP TIC-120,Pwr TIC-120,SP TIC-121,Pwr TIC-121,SP TIC-X2,Pwr TIC-X2,SP TIC-572,Pwr TIC-572,SP TIC-577,Pwr TIC-577,SP TIC-578,Pwr TIC-578,SP TIC-580,Pwr TIC-580,SP TIC-712,Pwr TIC-712,SP TIC-X1,Pwr TIC-X1,
11/13/2023,1:12:58 PM,-12.499997,0.999008,26.404663,-0.797277,0.000105,26.466919,199.083535,0.4996,24.972748,-12.499997,2.255007,1770,19.630736,0.004215,28.521393,-12.499997,200.805876,0.004821,27.774292,200.171692,-0.003208,27.307373,-12.499997,1770,-12.499997,1770,1770,0,11.70272,1770,-12.499997,1770,334,326,315,1770,70.647376,0.24701,1770,1770,360.381287,361.968872,351.416321,344.972717,336.194519,316.521362,249.875427,70.400366,28.085602,21.859924,70.313579,-0.436786,135,7378.675,16.70096,25.066132,1770,1770,1770,1770,150.470992,1770,1770,0.072873,249.937683,405.859924,442.093384,449.439697,452.614746,427.213989,359.447449,1770,1770,1770,1770,1770,1770,1770,1770,150.398119,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.801544,21.891052,150.150149,-12.499997,1.422263,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.402132,0.044367,0.005694,0.011431,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.781997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.097036,0,0,0,0
11/13/2023,1:14:59 PM,-12.499997,0.999075,26.404663,-0.783924,0.001307,26.498047,199.090194,0.5,24.972748,-12.499997,1.107633,1770,19.644077,0.003414,28.552521,-12.499997,200.805876,0.00377,27.743164,200.171692,-0.003058,27.307373,-12.499997,1770,-12.499997,1770,1770,0,11.716073,1770,-12.499997,1770,331,323.6,313,1770,60.440034,0.10014,1770,1770,358.015564,359.634216,349.019409,342.482483,333.92218,314.778198,250,60.339894,27.836578,21.859924,60.199706,-0.456809,126,7382.825,17.175809,25.035004,1770,1770,1770,1770,150.370852,1770,1770,0.00612,250,405.859924,442.124512,449.439697,452.614746,427.213989,359.509705,1770,1770,1770,1770,1770,1770,1770,1770,150.364731,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,44.957184,21.891052,150.150149,-12.499997,1.429748,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.044367,0.005694,0.016344,21.961635,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.701073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.782984,0,0,0,0
11/13/2023,1:17:00 PM,-12.499997,0.998875,26.404663,-0.817312,0.000305,26.498047,199.090194,0.4996,25.035004,-12.499997,1.791572,1770,19.644077,0.003948,28.521393,-12.499997,200.805876,0.00437,27.774292,200.171692,-0.003058,27.369629,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,329,321.3,311,1770,48.723973,0.206963,1770,1770,355.680908,357.361816,346.653687,340.085571,331.712036,313.066101,249.937683,48.51701,27.556396,21.828766,48.216612,-0.309951,117,7386.95,16.906637,25.035004,1770,1770,1770,1770,150.377534,1770,1770,0.059532,250.031128,405.859924,442.124512,449.439697,452.614746,427.213989,359.540833,1770,1770,1770,1770,1770,1770,1770,1770,150.318002,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.143951,21.891052,150.143467,-12.499997,1.438643,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.049383,0.005694,0.016344,21.961635,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.585424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.942933,0,0,0,0
11/13/2023,1:19:01 PM,-12.499997,0.999008,26.342407,-0.777254,0.000038,26.498047,199.083535,0.4996,24.972748,-12.499997,1.617132,1770,19.644077,0.003948,28.490265,-12.499997,200.805876,0.00407,27.743164,200.171692,-0.003959,27.307373,-12.499997,1770,-12.499997,1770,1770,0,11.722744,1770,-12.499997,1770,327,319,308,1770,37.214852,0.233646,1770,1770,353.37738,355.089478,344.350159,337.782104,329.501892,311.447449,250.062256,36.981206,27.182861,21.828766,36.987865,-0.403409,126,7391.125,16.618689,25.066132,1770,1770,1770,1770,150.370852,1770,1770,0.019462,250.031128,405.891052,442.093384,449.377441,452.583618,427.213989,359.603088,1770,1770,1770,1770,1770,1770,1770,1770,150.35139,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.143951,21.859924,150.150149,-12.499997,1.423998,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.40034,0.049383,0.005694,0.016344,21.961635,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.523601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.586054,0,0,0,0
11/13/2023,1:21:01 PM,-12.499997,0.999142,26.311279,-0.817312,-0.000095,26.466919,199.083535,0.5,24.910492,-12.499997,1.60151,1770,19.630736,0.003948,28.490265,-12.499997,200.805876,0.003245,27.743164,200.171692,-0.003508,27.276245,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,325,316.7,306,1770,26.974145,0.340468,1770,1770,351.105042,352.910461,342.07782,335.478577,327.322937,309.828796,250.031128,26.633677,26.74707,21.76651,26.633677,-0.483515,126,7395.25,16.908402,25.066132,1770,1770,1770,1770,150.357487,1770,1770,0.05285,250.062256,405.953308,442.124512,449.377441,452.583618,427.245117,359.603088,1770,1770,1770,1770,1770,1770,1770,1770,150.304638,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.237335,21.891052,150.150149,-12.499997,1.430833,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.368609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.598691,0,0,0,0
11/13/2023,1:23:02 PM,-12.499997,0.998875,26.311279,-0.850689,0.000839,26.466919,199.090194,0.5,24.910492,-12.499997,1.748913,1770,19.644077,0.004349,28.459137,-12.499997,200.779194,0.004746,27.743164,200.158327,-0.003658,27.245117,-12.499997,1770,-12.499997,1770,1770,0,11.649309,1770,-12.499997,1770,322,314.4,304,1770,16.720074,0.367174,1770,1770,348.832642,350.731506,339.867676,333.237305,325.206177,308.272339,249.937683,16.3529,26.217896,21.76651,16.286147,-0.436786,117,7399.4,17.089962,25.066132,1770,1770,1770,1770,150.324123,1770,1770,0.00612,250.031128,405.953308,442.124512,449.439697,452.614746,427.245117,359.634216,1770,1770,1770,1770,1770,1770,1770,1770,150.318002,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.237335,21.859924,150.150149,-12.499997,1.431917,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.349803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.856042,0,0,0,0
11/13/2023,1:25:03 PM,-12.499997,0.999008,26.217896,-0.817312,0.000305,26.404663,199.07017,0.5002,24.879364,-12.499997,0.90856,1770,19.644077,0.003548,28.365753,-12.499997,200.792512,0.004521,27.64978,200.158327,-0.003283,27.213989,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,320,312.1,302,1770,6.626237,0.280386,1770,1770,346.653687,348.645874,337.782104,331.120605,323.182861,306.684814,250.062256,6.345851,25.439667,21.704254,6.252392,-0.423433,126,7403.575,16.884307,25.09726,1770,1770,1770,1770,150.350828,1770,1770,0.05285,250.031128,405.984436,442.124512,449.377441,452.583618,427.245117,359.7276,1770,1770,1770,1770,1770,1770,1770,1770,150.297979,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.237335,21.859924,150.150149,-12.499997,1.426819,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.402132,0.049383,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.322134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.505642,0,0,0,0
11/13/2023,1:27:03 PM,-12.499997,0.998808,26.217896,-0.837336,0.000372,26.373535,199.063465,0.500801,24.879364,-12.499997,0.509613,1770,19.657442,0.004749,28.334625,-12.499997,200.61896,0.00407,27.618652,200.171692,-0.004184,27.182861,-12.499997,1770,-12.499997,1770,1770,0,11.662662,1770,-12.499997,1770,318,309.9,300,1770,1.899751,0.313763,1770,1770,344.47467,346.591431,335.7276,329.003845,321.034973,305.221741,250.124512,1.585989,24.723724,21.673126,1.485848,-0.496867,126,7407.75,17.299228,25.035004,1770,1770,1770,1770,150.350828,1770,1770,0.00612,250.031128,405.891052,442.124512,449.439697,452.583618,427.245117,359.7276,1770,1770,1770,1770,1770,1770,1770,1770,150.344708,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.237335,21.859924,150.143467,-12.499997,1.420093,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.007242,0.016344,21.960741,0.004684,0,1770,0,DRM/CNF In,0,0,0,0,250,69.278037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.114504,0,0,0,0
11/13/2023,1:29:04 PM,-12.499997,0.998875,26.186768,-0.844018,0.000105,26.311279,199.083535,0.500801,24.848236,-12.499997,0.432708,1770,19.65076,0.006085,28.210114,-12.499997,200.545525,0.005121,27.556396,200.158327,-0.003508,27.05835,-12.499997,1770,-12.499997,1770,1770,0,11.655979,1770,-12.499997,1770,316,307.7,297,1770,1.886399,0.287057,1770,1770,342.357971,344.63031,333.704285,327.073914,319.073914,303.665344,249.937683,1.599342,24.319061,21.579742,1.399061,-0.536926,117,7411.9,17.1141,25.035004,1770,1770,1770,1770,150.324123,1770,1770,-0.020585,249.937683,405.891052,442.15564,449.439697,452.583618,427.276245,359.789856,1770,1770,1770,1770,1770,1770,1770,1770,150.344708,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.361847,21.828766,150.143467,-12.499997,1.422696,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.534383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.451699,0,0,0,0
11/13/2023,1:31:04 PM,-12.499997,0.999008,26.124512,-0.823983,-0.000296,26.280151,199.07017,0.500801,24.78598,-12.499997,0.422293,1770,19.630736,0.004749,28.272369,-12.499997,200.545525,0.005946,27.556396,200.091552,-0.003208,27.027222,-12.499997,1770,-12.499997,1770,1770,0,11.676014,1770,-12.499997,1770,314,305.5,295,1770,1.899751,0.313763,1770,1770,340.303467,342.66925,331.774292,325.112793,317.268433,302.046692,250.031128,1.585989,24.163422,21.548615,1.399061,-0.550279,126,7416.05,16.788488,24.972748,1770,1770,1770,1770,150.350828,1770,1770,0.046191,249.906555,405.953308,442.15564,449.377441,452.55249,427.245117,359.820984,1770,1770,1770,1770,1770,1770,1770,1770,150.304638,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.361847,21.828766,150.143467,-12.499997,1.421069,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.049383,0.005694,0.011431,21.961635,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.678624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.294768,0,0,0,0
11/13/2023,1:33:05 PM,-12.499997,0.999008,26.093384,-0.817312,0.000572,26.217896,199.023418,0.500801,24.754852,-12.499997,0.425298,1770,19.630736,0.00515,28.147858,-12.499997,200.545525,0.002945,27.463013,199.971411,-0.002533,26.996094,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,312,303.4,293,1770,1.899751,0.30041,1770,1770,338.217896,340.583618,329.750977,323.151733,315.307373,300.396851,250,1.599342,24.412445,21.548615,1.472496,-0.536926,126,7420.25,17.01658,24.94162,1770,1770,1770,1770,150.337464,1770,1770,0.019462,249.937683,405.953308,442.15564,449.377441,452.55249,427.245117,359.852112,1770,1770,1770,1770,1770,1770,1770,1770,150.318002,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.330719,21.76651,150.150149,-12.499997,1.418032,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.402132,0.044367,0.007242,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.8536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.363195,0,0,0,0
11/13/2023,1:35:06 PM,-12.499997,0.999075,26.031128,-0.850689,0.000506,26.15564,198.856525,0.5002,24.723724,-12.499997,0.423695,1770,19.630736,0.003014,28.085602,-12.499997,200.538819,0.004746,27.400757,199.891271,-0.004484,26.871582,-12.499997,1770,-12.499997,1770,1770,0,11.649309,1770,-12.499997,1770,309,301.2,291,1770,1.899751,0.30041,1770,1770,336.101135,338.622559,327.758728,321.128357,313.37738,298.715942,249.937683,1.599342,24.599213,21.455231,1.412414,-0.523573,126,7424.475,17.573974,24.910492,1770,1770,1770,1770,150.330805,1770,1770,0.026167,250.031128,405.891052,442.15564,449.377441,452.55249,427.245117,359.914368,1770,1770,1770,1770,1770,1770,1770,1770,150.304638,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.361847,21.76651,150.143467,-12.499997,1.472924,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.402132,0.049383,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.607248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,56.558618,0,0,0,0
11/13/2023,1:37:07 PM,-12.499997,0.999008,26.031128,-0.823983,0.000973,26.15564,198.335822,1.000486,24.723724,-12.499997,0.906558,1770,19.610713,0.004482,28.11673,-12.499997,200.525501,0.005121,27.431885,199.891271,-0.002758,26.871582,-12.499997,1770,-12.499997,1770,1770,0,11.676014,1770,-12.499997,1770,307,299.1,289,1770,2.707522,0.313763,1770,1770,331.525269,336.132263,326.513611,319.322937,312.256775,297.097229,249.564148,2.39376,25.408539,21.361847,2.24689,-0.523573,135,7428.825,17.742308,24.848236,1770,1770,1770,1770,150.350828,1770,1770,0.05285,250.062256,405.891052,442.15564,449.377441,452.583618,427.276245,359.914368,1770,1770,1770,1770,1770,1770,1770,1770,150.297979,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.268463,21.704254,150.123444,-12.499997,1.482362,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.473875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.968396,0,0,0,0
11/13/2023,1:39:08 PM,-12.499997,0.998808,26.031128,-0.864041,-0.000095,26.15564,198.30914,1.001288,24.723724,-12.499997,0.906558,1770,19.624054,0.004215,28.147858,-12.499997,200.538819,0.005271,27.400757,199.897976,-0.003283,26.840454,-12.499997,1770,-12.499997,1770,1770,0,11.635956,1770,-12.499997,1770,305,297,287,1770,2.707522,0.313763,1770,1770,327.354065,333.642029,324.801514,317.4552,310.700378,295.478577,249.937683,2.39376,26.311279,21.268463,2.226867,-0.456809,126,7433.125,17.890124,24.848236,1770,1770,1770,1770,150.350828,1770,1770,0.019462,250.031128,405.891052,442.15564,449.439697,452.614746,427.307373,359.914368,1770,1770,1770,1770,1770,1770,1770,1770,150.331367,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.268463,21.735382,150.076714,-12.499997,1.468476,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.464147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.425049,0,0,0,0
11/13/2023,1:41:08 PM,-12.499997,0.999075,26.031128,-0.817312,0.000105,26.15564,198.349187,1.000687,24.754852,-12.499997,0.90075,1770,19.624054,0.004215,28.147858,-12.499997,200.538819,0.004596,27.431885,199.897976,-0.003508,26.871582,-12.499997,1770,-12.499997,1770,1770,0,11.682685,1770,-12.499997,1770,303,295,285,1770,2.69417,0.30041,1770,1770,323.463013,331.182861,322.933838,315.494141,308.926025,293.891052,250.031128,2.39376,27.120605,21.175079,2.206843,-0.470162,135,7437.4,17.498971,24.78598,1770,1770,1770,1770,150.350828,1770,1770,0.046191,250.031128,405.891052,442.124512,449.377441,452.583618,427.276245,359.914368,1770,1770,1770,1770,1770,1770,1770,1770,150.304638,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.268463,21.704254,150.10342,-12.499997,1.468801,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.401685,0.044367,0.005694,0.016344,21.961186,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.427399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.130538,0,0,0,0
11/13/2023,1:43:09 PM,-12.499997,0.998675,25.968872,-0.864041,0.000506,26.031128,198.422622,1.000687,24.692596,-12.499997,0.906357,1770,19.604031,0.004883,28.085602,-12.499997,200.545525,0.003245,27.369629,199.897976,-0.003058,26.74707,-12.499997,1770,-12.499997,1770,1770,0,11.635956,1770,-12.499997,1770,301,293,283,1770,2.69417,0.30041,1770,1770,319.945496,328.817078,321.034973,313.595276,307.182861,292.303467,250,2.39376,27.774292,21.143951,2.220196,-0.456809,117,7441.7,17.64308,24.78598,1770,1770,1770,1770,150.337464,1770,1770,-0.007244,250.093384,406.015564,442.15564,449.439697,452.614746,427.276245,359.945496,1770,1770,1770,1770,1770,1770,1770,1770,150.344708,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.361847,21.704254,150.143467,-12.499997,1.464679,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.402132,0.044367,0.007242,0.011431,21.960741,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.138169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.178637,0,0,0,0
11/13/2023,1:45:10 PM,-12.499997,0.999075,25.937744,-0.864041,0.000038,26.031128,198.482692,1.000486,24.692596,-12.499997,0.902152,1770,19.543949,0.003414,28.11673,-12.499997,200.545525,0.006622,27.369629,199.897976,-0.003733,26.840454,-12.499997,1770,-12.499997,1770,1770,0,11.635956,1770,-12.499997,1770,299,291.1,281,1770,2.707522,0.313763,1770,1770,316.70813,326.513611,319.073914,311.696472,305.346252,290.653687,250.031128,2.39376,28.303497,21.112823,2.226867,-0.476844,126,7446,17.274318,24.754852,1770,1770,1770,1770,150.350828,1770,1770,0.019462,249.937683,406.015564,442.124512,449.377441,452.583618,427.276245,359.945496,1770,1770,1770,1770,1770,1770,1770,1770,150.331367,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.237335,21.673126,150.130126,-12.499997,1.46392,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.506144,0.049383,0.005694,0.016344,21.960741,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.49826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.121489,0,0,0,0
11/13/2023,1:47:10 PM,-12.499997,0.999008,25.937744,-0.837336,0.000639,26.093384,198.496056,1.000687,24.723724,-12.499997,0.899949,1770,19.590678,0.004482,28.147858,-12.499997,200.545525,0.004295,27.400757,199.897976,-0.002683,26.871582,-12.499997,1770,-12.499997,1770,1770,0,11.662662,1770,-12.499997,1770,297,289.1,280,1770,2.707522,0.320433,1770,1770,313.782104,324.272339,317.143921,309.766541,303.57196,289.034973,249.937683,2.387089,28.739288,21.081696,2.233537,-0.483515,126,7450.3,17.545644,24.692596,1770,1770,1770,1770,150.357487,1770,1770,0.012779,250,406.046692,442.124512,449.346313,452.583618,427.307373,359.976624,1770,1770,1770,1770,1770,1770,1770,1770,150.344708,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.143951,21.673126,150.083397,-12.499997,1.46392,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.506144,0.049383,0.005694,0.016344,21.959847,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.432915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.341211,0,0,0,0
11/13/2023,1:49:11 PM,-12.499997,0.998875,25.937744,-0.850689,0.000172,26.093384,198.536103,1.000887,24.754852,-12.499997,0.897145,1770,19.577325,0.004349,28.210114,-12.499997,200.525501,0.005946,27.463013,199.891271,-0.003058,26.90271,-12.499997,1770,-12.499997,1770,1770,0,11.649309,1770,-12.499997,1770,295,287.1,278,1770,2.707522,0.313763,1770,1770,310.98053,322.031128,315.151733,307.774292,301.704224,287.447449,250,2.39376,29.206207,21.01944,2.206843,-0.450138,117,7454.6,17.635391,24.599213,1770,1770,1770,1770,150.324123,1770,1770,0.019485,249.937683,406.015564,442.093384,449.346313,452.614746,427.307373,359.945496,1770,1770,1770,1770,1770,1770,1770,1770,150.304638,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.050568,21.641998,150.036668,-12.499997,1.464354,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.506144,0.049383,0.005694,0.016344,21.960741,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.690388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.26565,0,0,0,0
11/13/2023,1:51:11 PM,-12.499997,0.999275,25.937744,-0.850689,0.000372,26.124512,198.542762,1.000687,24.78598,-12.499997,0.898947,1770,19.510572,0.006218,28.272369,-12.499997,200.498772,0.006321,27.494141,199.897976,-0.004034,26.933838,-12.499997,1770,-12.499997,1770,1770,0,11.649309,1770,-12.499997,1770,293,285.2,276,1770,2.707522,0.320433,1770,1770,308.459106,319.88324,313.221741,305.937744,299.929932,285.859924,249.937683,2.387089,29.579742,20.988312,2.200161,-0.450138,135,7458.925,17.798346,24.599213,1770,1770,1770,1770,150.350828,1770,1770,0.05285,250.031128,406.046692,442.093384,449.346313,452.614746,427.307373,359.976624,1770,1770,1770,1770,1770,1770,1770,1770,150.297979,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.050568,21.641998,150.050009,-12.499997,1.466632,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.506144,0.049383,0.007242,0.016344,21.960741,0.007919,0,1770,0,DRM/CNF In,0,0,0,0,250,69.492924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.409593,0,0,0,0
11/13/2023,1:53:12 PM,-12.499997,0.999075,25.968872,-0.850689,0.000172,26.124512,198.509374,1.001488,24.848236,-12.499997,0.897545,1770,19.437138,0.003548,28.272369,-12.499997,200.365267,0.003545,27.494141,199.871247,-0.003508,26.90271,-12.499997,1770,-12.499997,1770,1770,0,11.649309,1770,-12.499997,1770,291,283.3,274,1770,2.707522,0.313763,1770,1770,305.937744,317.766541,311.322937,304.038879,298.093384,284.303467,250.031128,2.39376,29.953308,20.988312,2.220196,-0.376704,117,7463.225,17.901346,24.599213,1770,1770,1770,1770,150.350828,1770,1770,0.05285,249.937683,406.015564,442.124512,449.377441,452.614746,427.338501,359.976624,1770,1770,1770,1770,1770,1770,1770,1770,150.297979,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,1770,45.050568,21.579742,150.096738,-12.499997,1.469235,1770,1770,-12.499997,-6.249999,1770,1770,1770,1770,455,440,445,1770,1770,1770,1770,1770,1770,-6.249999,1770,1770,1770,22.506144,0.049383,0.007242,0.016344,21.959847,0.004684,0,1770,0,DRM/CNF In,0,0,0,0,250,69.767435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,57.162236,0,0,0,0
